id,host_name,host_response_time,host_is_superhost,neighbourhood,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,number_of_reviews,last_review,review_scores_rating
21476317,Kelly,N/A,f,North Capitol Hill,North Capitol Hill,80203,39.74575,-104.98008,Apartment,Entire home/apt,4,1,0,1,,$72.00 ,1,11/24/17,100
21478468,Sean,within a day,f,Berkeley,Berkeley,80212,39.77747,-105.04886,House,Entire home/apt,4,1,2,2,,$104.00 ,0,,
21486523,Jim,within an hour,t,Cole,Cole,80205,39.7672,-104.97202,Tiny house,Entire home/apt,2,1,1,2,,$84.00 ,88,4/17/19,99
21488808,Carmen,within an hour,t,North Park Hill,North Park Hill,80207,39.75583,-104.93753,House,Entire home/apt,4,1,1,3,,$85.00 ,126,3/31/19,99
21490159,Kasey,within an hour,t,Chaffee Park,Chaffee Park,80221,39.78542,-105.02514,Bungalow,Entire home/apt,5,2,2,2,,$120.00 ,64,4/21/19,98
21502165,Jill,within a few hours,f,Berkeley,Berkeley,80212,39.77283,-105.05272,House,Private room,2,1,1,1,,$65.00 ,1,11/14/17,100
21506048,Nelson,within a few hours,f,Country Club,Country Club,80218,39.72508,-104.96641,House,Entire home/apt,4,1.5,1,1,,$225.00 ,2,6/9/18,100
21514625,Bricksandtimber (Ashlee & Graham),within an hour,t,Five Points,Five Points,80205,39.76275,-104.97537,Apartment,Entire home/apt,2,1,1,1,,$86.00 ,3,1/27/19,100
21515986,Abby,N/A,f,Platt Park,Platt Park,80210,39.68164,-104.98676,House,Entire home/apt,3,1,1,1,,$63.00 ,0,,
21516952,Lisa,within an hour,t,Platt Park,Platt Park,80210,39.68228,-104.97909,Bungalow,Private room,2,1.5,1,1,,$65.00 ,93,4/21/19,100
21517549,Brad,within an hour,t,Washington Park,Washington Park,80210,39.6932,-104.97234,House,Entire home/apt,12,2,4,6,,$199.00 ,30,4/14/19,98
21517962,Allison,within an hour,t,Washington Virginia Vale,Washington Virginia Vale,80224,39.69778,-104.91196,Townhouse,Private room,4,1.5,2,2,,$39.00 ,102,4/22/19,96
21534828,Allison,within an hour,f,Highland,Highland,80211,39.76457,-105.02187,Guest suite,Entire home/apt,2,1,1,1,,$100.00 ,54,4/8/19,95
21538528,Justin,N/A,f,Lincoln Park,Lincoln Park,80204,39.72939,-104.99688,Apartment,Entire home/apt,2,1,0,1,,$75.00 ,0,,
21538753,Andrew,N/A,f,Sloane Lake,Sloan Lake,80212,39.75695,-105.03859,Townhouse,Entire home/apt,4,1.5,2,2,,$250.00 ,2,6/1/18,100
21563426,Tony,within an hour,t,Highland,Highland,80211,39.76742,-105.0025,Cottage,Private room,2,1,1,1,,$30.00 ,98,4/10/19,99
21563562,Stay Alfred,within an hour,f,Five Points,Five Points,80205,39.75676,-104.99108,Apartment,Entire home/apt,6,2,2,3,,$999.00 ,2,3/15/19,90
21563563,Stay Alfred,within an hour,f,Five Points,Five Points,80205,39.75473,-104.98981,Apartment,Entire home/apt,6,2,2,3,,$999.00 ,11,3/3/19,87
21564496,Chris And Lisa,within an hour,t,LoDo,Union Station,80202,39.75039,-104.99528,Loft,Entire home/apt,5,2,2,3,,$139.00 ,56,4/5/19,99
21568349,Nicole,within a few hours,f,Congress Park,Congress Park,80206,39.73036,-104.9459,Bungalow,Entire home/apt,6,1,2,3,,$195.00 ,2,4/15/19,100
21580126,Zach,within an hour,t,Cole,Cole,80205,39.76981,-104.97013,House,Entire home/apt,5,1,2,2,,$95.00 ,149,4/12/19,99
21591739,Matt + Katherine,within an hour,f,Speer,Speer,80203,39.71799,-104.98052,Apartment,Entire home/apt,4,1,1,1,,$105.00 ,43,4/17/19,96
21593370,Brenda,within an hour,f,Capitol Hill,Capitol Hill,80203,39.72834,-104.98039,Apartment,Entire home/apt,4,1,1,2,,$99.00 ,38,4/22/19,88
21593423,Shane,within an hour,t,Sunnyside,Sunnyside,80211,39.77897,-105.01436,Guest suite,Entire home/apt,4,1,1,1,,$69.00 ,84,4/21/19,96
21595895,Team Cali,within an hour,f,Capitol Hill,Capitol Hill,80203,39.72992,-104.98011,Apartment,Entire home/apt,4,1,1,2,,$99.00 ,47,4/16/19,88
21605545,Ben,within a day,f,Congress Park,Congress Park,80206,39.73701,-104.95833,Condominium,Entire home/apt,2,1,1,1,,$89.00 ,1,12/16/17,100
21608195,Kathy,within an hour,f,Capitol Hill,Capitol Hill,80203,39.73059,-104.98172,Apartment,Entire home/apt,4,1,1,2,,$99.00 ,54,4/19/19,87
21608401,Team Cali,within an hour,f,Capitol Hill,Capitol Hill,80203,39.7306,-104.98029,Apartment,Entire home/apt,4,1,1,2,,$99.00 ,50,4/21/19,85
21608586,Amy,within an hour,f,Capitol Hill,Capitol Hill,80203,39.72917,-104.98201,Apartment,Entire home/apt,4,1,1,2,,$99.00 ,80,4/17/19,94
21609746,Shelley,within an hour,t,Highland,Highland,80211,39.76586,-105.01101,Guest suite,Entire home/apt,2,1,1,1,,$84.00 ,49,4/22/19,100
21619751,Angela,within an hour,f,North Capitol Hill,North Capitol Hill,80203,39.74637,-104.98224,Condominium,Entire home/apt,5,2,3,3,,$289.00 ,0,,
21623221,George,within an hour,f,Lincoln Park,Lincoln Park,80204,39.72743,-104.9991,House,Entire home/apt,8,1,3,4,,$300.00 ,33,3/10/19,96
21630965,James,within an hour,f,Congress Park,Congress Park,80206,39.73577,-104.95445,Guest suite,Entire home/apt,3,1,1,1,,$92.00 ,70,4/10/19,96
21634081,Nicole,within an hour,t,Cheesman Park,Cheesman Park,80206,39.73964,-104.96293,Condominium,Entire home/apt,4,1,2,2,,$140.00 ,35,4/8/19,99
21634976,Shaylah,N/A,f,Capitol Hill,Capitol Hill,80203,39.73034,-104.98601,Apartment,Entire home/apt,2,0,1,2,,$85.00 ,3,3/26/18,100
21644243,Jordan,within an hour,t,Sloane Lake,Sloan Lake,80204,39.74836,-105.03006,House,Private room,2,1,1,1,,$50.00 ,68,4/14/19,99
21662483,Claire,within an hour,t,Westwood,Westwood,80219,39.70935,-105.03981,Guesthouse,Entire home/apt,3,1,1,2,,$110.00 ,95,4/22/19,99
21662868,Jason,within an hour,t,Gateway / Green Valley Ranch,Gateway - Green Valley Ranch,80249,39.7746,-104.75389,House,Private room,2,1,1,1,,$55.00 ,79,4/21/19,98
21665639,Dustin,within a day,f,West Colfax,West Colfax,80204,39.7457,-105.02727,House,Private room,2,1.5,1,1,,$40.00 ,5,3/8/18,80
21667826,Simon,within a few hours,t,Whittier,Whittier,80205,39.76032,-104.97022,Guesthouse,Entire home/apt,4,1,1,2,,$85.00 ,80,4/22/19,99
21671351,Amber,within an hour,t,Washington Virginia Vale,Washington Virginia Vale,80246,39.69888,-104.92693,Apartment,Entire home/apt,4,1,1,2,,$88.00 ,85,4/14/19,99
21675600,Jonathan,within an hour,f,Clayton,Clayton,80205,39.76601,-104.94258,Bungalow,Entire home/apt,10,2,4,5,,$250.00 ,69,3/26/19,94
21683872,Stay Alfred,within an hour,f,Five Points,Five Points,80205,39.75631,-104.9908,Apartment,Entire home/apt,6,1,2,3,,"$1,009.00 ",2,3/12/19,100
21683873,Stay Alfred,within an hour,f,Five Points,Five Points,80205,39.75549,-104.98958,Apartment,Entire home/apt,6,1,2,3,,"$1,009.00 ",5,2/17/19,92
21683874,Stay Alfred,within an hour,f,Five Points,Five Points,80205,39.75666,-104.99093,Apartment,Entire home/apt,6,1,2,3,,"$1,009.00 ",2,1/6/19,100
21684051,Elizabeth,within an hour,f,Highland,Highland,80211,39.76286,-105.00454,House,Entire home/apt,3,1,1,2,,$95.00 ,26,3/21/19,92
21684780,Patrick,within an hour,t,Five Points,Five Points,80205,39.74917,-104.97364,House,Entire home/apt,5,2,3,3,,$200.00 ,18,4/20/19,97
21684842,Ed And Kate,within an hour,t,Gateway / Green Valley Ranch,Gateway - Green Valley Ranch,80249,39.79593,-104.74661,Guest suite,Entire home/apt,4,1,1,2,,$55.00 ,76,4/24/19,98
21696676,Stay Alfred,within an hour,f,Five Points,Five Points,80205,39.75522,-104.99085,Apartment,Entire home/apt,4,1,1,2,,"$1,004.00 ",1,8/29/18,80
21697851,Laura,within an hour,t,North Park Hill,North Park Hill,80207,39.75624,-104.93391,Guesthouse,Entire home/apt,3,1,1,1,,$105.00 ,18,4/13/19,98
21699079,Stay Alfred,within an hour,f,Five Points,Five Points,80205,39.75609,-104.99126,Apartment,Entire home/apt,6,2,2,3,,"$1,004.00 ",1,9/27/18,60
21699081,Stay Alfred,within an hour,f,Five Points,Five Points,80205,39.75459,-104.9891,Apartment,Entire home/apt,6,2,2,3,,"$1,004.00 ",13,3/24/19,98
21699082,Stay Alfred,within an hour,f,Five Points,Five Points,80205,39.75501,-104.99079,Apartment,Entire home/apt,6,2,2,3,,"$1,004.00 ",0,,
21699083,Stay Alfred,within an hour,f,Five Points,Five Points,80205,39.75618,-104.99126,Apartment,Entire home/apt,6,2,2,3,,"$1,004.00 ",1,9/23/18,100
21699522,Katherine,within a few hours,t,West Highland,West Highland,80211,39.76048,-105.02857,Guesthouse,Entire home/apt,4,1,1,1,,$102.00 ,43,4/2/19,100
21702745,Val,N/A,f,Five Points,Five Points,80205,39.76059,-104.97791,House,Entire home/apt,6,1,2,2,,$139.00 ,7,1/21/18,91
21710083,Rina,within an hour,t,Sloane Lake,Sloan Lake,80211,39.74799,-105.02818,Apartment,Entire home/apt,5,1,2,2,,$175.00 ,6,4/21/19,100
21716827,Harrison,N/A,f,Platt Park,Platt Park,80210,39.69302,-104.97975,House,Private room,2,2,1,1,,$40.00 ,0,,
21725586,Frank,within an hour,t,Globeville,Globeville,80216,39.77692,-104.98803,House,Private room,2,1,1,1,,$39.00 ,87,4/26/19,98
21726072,Joe,within an hour,t,Five Points,Five Points,80205,39.76221,-104.9768,House,Entire home/apt,2,1,1,1,,$72.00 ,46,4/26/19,100
21726906,Kiley,N/A,f,Highland,Highland,80211,39.75897,-105.01059,Apartment,Entire home/apt,2,1,0,1,,$100.00 ,4,8/27/18,100
21728802,Tim,within an hour,f,Jefferson Park,Jefferson Park,80211,39.75719,-105.02153,Townhouse,Entire home/apt,5,1,2,2,,$111.00 ,35,3/24/19,95
21730063,Peter,within an hour,t,Montbello,Montbello,80239,39.78722,-104.81111,House,Private room,2,1.5,1,1,,$65.00 ,100,4/13/19,99
21732567,Benjamin & Kim,within an hour,t,Athmar Park,Athmar Park,80219,39.70358,-105.02042,House,Entire home/apt,16,3,6,12,,$499.00 ,26,4/7/19,98
21735478,Daniel,within an hour,t,Five Points,Five Points,80205,39.76405,-104.97577,House,Private room,2,2,1,1,,$40.00 ,8,4/23/19,100
21752704,Thomas,within a day,f,Whittier,Whittier,80205,39.75666,-104.96349,House,Private room,2,1,1,1,,$70.00 ,21,11/18/18,100
21752804,,,,Bear Valley,Bear Valley,80227,39.66101,-105.05534,House,Entire home/apt,10,3,4,4,,$200.00 ,65,4/21/19,99
21756198,Jason,within an hour,t,Gateway / Green Valley Ranch,Gateway - Green Valley Ranch,80249,39.77487,-104.75414,House,Private room,2,1,1,1,,$55.00 ,44,4/21/19,98
21764943,Chris,within an hour,f,Five Points,Five Points,80202,39.75661,-104.99662,Apartment,Entire home/apt,4,1,1,2,,$103.00 ,92,12/16/18,78
21772506,Erika,within an hour,t,East Colfax,East Colfax,80220,39.74469,-104.89339,Bungalow,Entire home/apt,6,1,2,3,,$100.00 ,19,3/22/19,98
21772749,Richard,N/A,f,Villa Park,Villa Park,80204,39.72615,-105.04445,Bungalow,Private room,2,1,1,1,,$97.00 ,6,1/20/19,100
21781844,Randle,N/A,f,Hampden,Hampden,80231,39.66939,-104.87012,Apartment,Private room,1,1,1,1,,$30.00 ,0,,
21782254,Paula,within an hour,t,Five Points,Five Points,80205,39.75689,-104.98101,Guest suite,Entire home/apt,2,1,1,0,,$80.00 ,148,4/26/19,100
21782722,Nate,N/A,f,City Park,City Park,80206,39.74353,-104.95235,Condominium,Entire home/apt,4,2,1,1,,$250.00 ,0,,
21783465,Sarsha,within an hour,t,Cole,Cole,80205,39.76687,-104.96928,Apartment,Entire home/apt,6,1,2,3,,$99.00 ,60,4/24/19,98
21796586,Alicia And Josh,within an hour,t,Gateway / Green Valley Ranch,Gateway - Green Valley Ranch,80249,39.77579,-104.75168,Guest suite,Entire home/apt,9,1,2,5,,$150.00 ,176,4/23/19,100
21799558,Kenneth,within an hour,t,Clayton,Clayton,80205,39.76421,-104.94987,Guesthouse,Entire home/apt,2,1,1,1,,$75.00 ,103,4/21/19,99
21800328,Kevin,N/A,t,Five Points,Five Points,80205,39.75676,-104.9746,Townhouse,Entire home/apt,4,1.5,1,2,,$129.00 ,40,1/18/19,99
21800713,Christopher,within a day,f,Five Points,Five Points,80205,39.75126,-104.9816,Condominium,Entire home/apt,4,1,2,2,,$93.00 ,6,4/2/18,73
21803253,Lori,within a day,f,Bear Valley,Bear Valley,80227,39.66445,-105.06107,House,Private room,2,1,1,1,,$30.00 ,8,1/1/19,100
21803491,Leon,within an hour,t,LoDo,Union Station,80202,39.75499,-105.00121,Apartment,Entire home/apt,9,2,2,5,,$222.00 ,90,4/5/19,97
21809723,Shantey,within an hour,t,Hampden South,Hampden South,80237,39.64036,-104.90364,Condominium,Entire home/apt,4,1.5,2,2,,$95.00 ,40,4/20/19,97
21809847,Britt,within an hour,f,West Colfax,West Colfax,80204,39.74103,-105.02855,Apartment,Entire home/apt,5,1,2,2,,$150.00 ,41,4/15/19,100
21811514,Michelle,within an hour,t,West Colfax,West Colfax,80204,39.73611,-105.04791,Townhouse,Entire home/apt,6,1,2,2,,$102.00 ,152,4/21/19,99
21813519,Sean,within an hour,t,South Park Hill,South Park Hill,80220,39.74167,-104.90431,House,Private room,2,1,1,1,,$50.00 ,99,4/19/19,98
21816001,Aaron And Amy,within an hour,t,Highland,Highland,80211,39.76634,-105.00508,Guest suite,Entire home/apt,2,1,0,1,,$99.00 ,75,4/21/19,97
21817184,Jaden,within an hour,t,Five Points,Five Points,80205,39.75657,-104.98505,Townhouse,Entire home/apt,9,3.5,3,6,,$399.00 ,52,4/14/19,98
21817832,Claudia And Sam,within a few hours,t,Hampden South,Hampden South,80237,39.64389,-104.89757,House,Private room,2,1.5,1,1,,$60.00 ,2,10/8/18,100
21818105,Claudia And Sam,within a few hours,t,Hampden South,Hampden South,80237,39.64415,-104.89758,House,Private room,2,1.5,1,1,,$55.00 ,4,10/12/18,100
21818279,Claudia And Sam,within a few hours,t,Hampden South,Hampden South,80237,39.64572,-104.89589,House,Private room,2,1,1,1,,$55.00 ,5,9/22/18,100
21819046,Sean,within an hour,t,South Park Hill,East Colfax,80220,39.7404,-104.90339,House,Private room,2,1,1,1,,$50.00 ,100,4/24/19,97
21828418,Aaron And Amy,within an hour,t,Highland,Highland,80211,39.76576,-105.00511,Guest suite,Entire home/apt,3,1,0,2,,$99.00 ,78,4/21/19,95
21833571,Jeanne,within a few hours,f,City Park West,City Park West,80218,39.74316,-104.96891,Apartment,Entire home/apt,2,1,1,1,,$56.00 ,0,,
21835788,Zac,within an hour,t,North Park Hill,North Park Hill,80207,39.75807,-104.9395,House,Entire home/apt,10,2,4,5,,$234.00 ,5,11/24/18,100
21845515,Charlotte,within an hour,f,Platt Park,Platt Park,80210,39.68357,-104.98501,House,Entire home/apt,2,1,1,1,,$150.00 ,41,4/21/19,100
21849976,,,,Lincoln Park,Lincoln Park,80204,39.73358,-105.00209,Bed and breakfast,Private room,2,2,1,1,,$55.00 ,122,4/25/19,97
21850630,Brooke,within an hour,f,West Colfax,West Colfax,80204,39.73875,-105.04922,Townhouse,Entire home/apt,6,3.5,3,2,,$175.00 ,39,4/21/19,95
21853722,Michelle,within an hour,t,Platt Park,Platt Park,80210,39.69087,-104.9859,Guest suite,Entire home/apt,2,1,1,1,,$175.00 ,40,4/25/19,100
21862479,Sean,within an hour,f,Highland,Highland,80211,39.76839,-104.99984,Townhouse,Private room,2,1,1,1,,$60.00 ,72,4/25/19,98
21863301,Cameron,within a few hours,f,Sunnyside,Sunnyside,80211,39.77126,-105.02273,Guest suite,Entire home/apt,4,1,1,2,,$80.00 ,65,3/30/19,100
21863487,Gene,N/A,f,University Hills,University Hills,80222,39.65396,-104.93768,House,Entire home/apt,8,3,4,5,,$170.00 ,2,2/25/18,100
21865169,Shalom,within an hour,t,Barnum West,Barnum West,80204,39.72486,-105.045,House,Entire home/apt,14,3.5,5,6,,$259.00 ,96,4/23/19,99
21865783,Ashley,within an hour,t,Hale,Hale,80220,39.73581,-104.924,House,Entire home/apt,4,1,1,2,,$100.00 ,38,4/21/19,99
21866398,Joe + Erin,within an hour,t,Highland,Highland,80211,39.75899,-105.01474,Apartment,Entire home/apt,3,1,1,1,,$109.00 ,83,4/15/19,97
21866544,Wes,within a few hours,t,Sunnyside,Sunnyside,80211,39.77068,-105.01028,House,Entire home/apt,4,1,1,1,,$87.00 ,46,4/8/19,98
21867581,Nicco,within an hour,f,Golden Triangle,Civic Center,,39.73946,-104.99388,Apartment,Entire home/apt,2,1,0,1,,$69.00 ,18,4/7/19,94
21869212,Leon,within an hour,t,LoDo,Union Station,80202,39.75691,-104.99979,Condominium,Entire home/apt,11,2,2,7,,$225.00 ,106,4/16/19,99
21890959,Jennifer,within a few hours,f,Hale,Hale,80220,39.73301,-104.93876,Apartment,Entire home/apt,7,2,2,4,,$170.00 ,1,3/17/18,100
21891802,Jennifer,within a few hours,f,Hale,Hale,80220,39.73303,-104.93902,Apartment,Private room,2,1,1,1,,$58.00 ,12,4/21/19,92
21892628,Jennifer,within a few hours,f,Hale,Congress Park,80220,39.73387,-104.94087,Apartment,Shared room,1,1,1,1,,$42.00 ,0,,
21896498,James,within an hour,t,Lincoln Park,Lincoln Park,80204,39.72832,-104.99696,Guest suite,Private room,2,1,1,1,,$50.00 ,79,4/17/19,98
21896912,Angela,within an hour,f,Stapleton,Stapleton,80238,39.76007,-104.87167,House,Entire home/apt,4,2.5,2,2,,$261.00 ,0,,
21908004,Chris,N/A,f,Highland,Highland,80211,39.76272,-105.01333,Townhouse,Entire home/apt,6,2.5,2,2,,$398.00 ,1,7/2/18,100
21910942,Jennifer,within a few hours,f,Hale,Hale,80220,39.73288,-104.9393,Apartment,Private room,3,2,1,2,,$72.00 ,19,11/25/18,93
21922318,Meghan,within an hour,f,Highland,Highland,80211,39.7619,-105.01714,House,Entire home/apt,4,1,1,1,,$90.00 ,8,4/24/19,100
21923957,Terry,N/A,f,North Park Hill,North Park Hill,80207,39.75583,-104.91946,Townhouse,Entire home/apt,3,1,2,2,,$65.00 ,1,7/14/18,100
21924212,Joy,within an hour,t,Stapleton,Stapleton,80238,39.756,-104.90108,Condominium,Entire home/apt,4,2,2,2,,$93.00 ,65,4/16/19,100
21926161,Claudia,within a few hours,t,Five Points,Five Points,80205,39.75057,-104.97958,Townhouse,Private room,2,1,1,1,,$80.00 ,4,4/12/19,95
21933362,Brennan,N/A,f,Regis,Regis,80221,39.78761,-105.0373,House,Entire home/apt,8,3.5,4,4,,$99.00 ,0,,
21934953,Jaimie,within a few hours,f,Windsor,Windsor,80247,39.69435,-104.88502,Townhouse,Private room,2,1.5,1,1,,$45.00 ,1,12/4/17,
21936071,Karen,within an hour,f,Sloane Lake,Sloan Lake,80211,39.74771,-105.03046,Townhouse,Entire home/apt,6,3.5,3,3,,$400.00 ,2,2/27/19,100
21946032,Natalie,within an hour,t,Highland,Highland,80211,39.76321,-105.01979,House,Entire home/apt,6,1.5,3,4,,$225.00 ,20,4/21/19,100
21946916,Patrick,within a few hours,f,Rosedale,Rosedale,80210,39.66874,-104.9849,House,Entire home/apt,5,2,2,2,,$145.00 ,2,7/22/18,100
21947025,Rene,within an hour,t,Golden Triangle,Civic Center,80204,39.73421,-104.99146,Apartment,Entire home/apt,5,2,3,3,,$199.00 ,49,4/17/19,100
21975597,Doug,within an hour,t,City Park,City Park,80206,39.74145,-104.94717,Guest suite,Entire home/apt,2,1,1,1,,$60.00 ,154,4/21/19,99
21975933,Ember,within an hour,f,Capitol Hill,Capitol Hill,80203,39.72904,-104.98293,Hostel,Private room,2,1,1,1,,$155.00 ,6,10/1/18,87
21976300,Ember,within an hour,f,Capitol Hill,Capitol Hill,80203,39.73045,-104.98352,Hostel,Shared room,1,1,1,1,,$45.00 ,35,3/25/19,99
21977895,Lily,N/A,f,Baker,Baker,80223,39.72153,-104.99344,Apartment,Private room,2,1,1,2,,$45.00 ,8,1/1/18,100
21983088,Kirk And Carissa,within an hour,f,West Colfax,West Colfax,80204,39.74374,-105.04802,House,Entire home/apt,5,4,3,3,,$300.00 ,4,3/19/19,100
21992685,Ember,within an hour,f,Capitol Hill,Capitol Hill,80203,39.73033,-104.98483,Hostel,Shared room,1,1,1,1,,$53.00 ,10,2/17/19,94
21993592,Vince,within an hour,t,LoDo,Union Station,80202,39.75612,-104.99903,Apartment,Entire home/apt,4,1,1,2,,$150.00 ,94,4/22/19,98
21994210,Sarah,within an hour,f,Stapleton,Stapleton,80238,39.78939,-104.8839,Townhouse,Entire home/apt,4,2.5,2,2,,$80.00 ,7,8/8/18,100
21998639,Natalie,N/A,f,North Capitol Hill,North Capitol Hill,80203,39.74378,-104.98324,Apartment,Entire home/apt,6,2,2,3,,$126.00 ,0,,
21998986,Scotty,within an hour,t,Highland,Highland,80211,39.76291,-105.0076,Townhouse,Entire home/apt,7,4,3,3,,$325.00 ,20,4/12/19,100
22001493,Fj,within a day,f,CBD,CBD,80202,39.74568,-104.99448,Serviced apartment,Entire home/apt,4,1,1,1,,$700.00 ,0,,
22014398,Marta Claire,within an hour,f,Whittier,Whittier,80205,39.75985,-104.96609,Camper/RV,Entire home/apt,1,1,1,1,,$39.00 ,22,12/2/18,98
22014975,Michael,within a day,t,Jefferson Park,Jefferson Park,80211,39.75422,-105.01964,Townhouse,Entire home/apt,6,3,2,3,,$250.00 ,20,4/21/19,97
22017140,Guest Stars,within an hour,f,LoDo,Union Station,,39.7564,-104.99895,Serviced apartment,Entire home/apt,2,1,1,1,,$135.00 ,62,3/24/19,95
22030436,Amir,within an hour,t,Capitol Hill,Capitol Hill,80218,39.73783,-104.9746,Loft,Entire home/apt,3,1,1,2,,$95.00 ,17,4/14/19,99
22032668,Chad And Susan,within an hour,f,Five Points,Five Points,80205,39.75293,-104.98884,Loft,Entire home/apt,4,1,1,3,,$99.00 ,74,4/23/19,91
22044731,Claudia,within an hour,f,Capitol Hill,Capitol Hill,80218,39.73244,-104.97465,Other,Entire home/apt,2,1,1,2,,$45.00 ,0,,
22045549,Tanya,within an hour,t,West Colfax,West Colfax,80204,39.7415,-105.0458,Townhouse,Entire home/apt,6,2.5,2,2,,$119.00 ,40,4/16/19,99
22052684,Claudia,within an hour,f,Capitol Hill,Capitol Hill,80218,39.73315,-104.97517,Apartment,Private room,1,1,1,1,,$35.00 ,5,10/9/18,92
22056178,Lisa,within an hour,t,Congress Park,Congress Park,80206,39.73981,-104.94739,Guest suite,Entire home/apt,3,1,1,1,,$150.00 ,73,4/22/19,98
22064284,Michael,within an hour,t,Highland,Highland,80211,39.76345,-105.02084,House,Entire home/apt,16,5.5,6,6,,$999.00 ,25,4/21/19,100
22066433,Paulo & Melanie,within an hour,t,Five Points,Five Points,80205,39.75246,-104.97619,House,Entire home/apt,8,3,3,3,,$350.00 ,9,4/21/19,100
22067634,Stephanie,within an hour,f,Capitol Hill,Capitol Hill,80203,39.73445,-104.98361,Condominium,Entire home/apt,5,1,2,2,,$117.00 ,107,4/11/19,93
22074454,Kelly,within an hour,t,West Highland,West Highland,80211,39.76335,-105.02829,House,Entire home/apt,3,1,1,2,,$94.00 ,145,4/17/19,97
22080692,Eugene & Zoe,N/A,f,West Highland,West Highland,80211,39.76268,-105.03774,House,Entire home/apt,8,2,3,4,,$229.00 ,38,10/7/18,96
22083453,Daniel B.,N/A,f,Congress Park,Congress Park,80206,39.74006,-104.94854,House,Private room,2,1,1,1,,$50.00 ,1,1/1/18,100
22083484,Dennis,within an hour,f,LoDo,Union Station,80202,39.7504,-104.997,Condominium,Entire home/apt,4,1,2,2,,$149.00 ,74,4/12/19,93
