OFFENSE_CATEGORY_ID,GEO_LON,GEO_LAT,NEIGHBORHOOD_ID
theft-from-motor-vehicle,-104.9766157,39.6777839,rosedale
all-other-crimes,-105.0298053,39.7058324,westwood
all-other-crimes,-104.9197853,39.7366101,montclair
theft-from-motor-vehicle,-104.9743963,39.7250867,speer
robbery,-104.9811047,39.7400261,capitol-hill
auto-theft,-105.0310045,39.7667628,west-highland
white-collar-crime,-105.0237794,39.7102336,athmar-park
all-other-crimes,-104.9890933,39.7417219,cbd
larceny,-104.9895826,39.7433767,cbd
all-other-crimes,-105.0332921,39.7293157,villa-park
all-other-crimes,-104.7721222,39.7983021,gateway-green-valley-ranch
public-disorder,-104.9701008,39.740732,city-park-west
public-disorder,-104.9701008,39.740732,city-park-west
theft-from-motor-vehicle,-104.9017869,39.6522603,hampden-south
public-disorder,-105.0338732,39.754234,sloan-lake
aggravated-assault,-105.0354975,39.7103655,westwood
all-other-crimes,-104.9938909,39.7544587,five-points
robbery,-104.7664008,39.7828657,gateway-green-valley-ranch
theft-from-motor-vehicle,-104.9080822,39.6305433,southmoor-park
all-other-crimes,-104.8953615,39.7335963,east-colfax
other-crimes-against-persons,-104.956601,39.7330797,congress-park
auto-theft,-104.8913742,39.6378732,hampden-south
theft-from-motor-vehicle,-105.0120311,39.6934967,ruby-hill
larceny,-104.9579296,39.7254183,cherry-creek
robbery,-104.7619683,39.7695921,gateway-green-valley-ranch
theft-from-motor-vehicle,-105.0488772,39.7412141,west-colfax
public-disorder,-105.0138904,39.7646921,highland
burglary,-104.970797,39.7761763,elyria-swansea
auto-theft,-105.0546672,39.6811583,harvey-park
all-other-crimes,-104.8470124,39.7823878,montbello
larceny,-104.9520889,39.7176083,cherry-creek
other-crimes-against-persons,-104.7775526,39.7817926,gateway-green-valley-ranch
drug-alcohol,-104.9862478,39.71656,speer
theft-from-motor-vehicle,-105.0113472,39.7733346,sunnyside
robbery,-105.0328161,39.7137701,barnum
public-disorder,-105.0300691,39.7009304,westwood
auto-theft,-104.8193445,39.7893248,montbello
auto-theft,-104.8316585,39.7940074,montbello
public-disorder,-104.9784901,39.740149,north-capitol-hill
all-other-crimes,-104.9944668,39.7253998,baker
auto-theft,-104.9731491,39.7425191,city-park-west
public-disorder,-104.8977102,39.6865729,indian-creek
all-other-crimes,-104.9548753,39.7410138,city-park
public-disorder,-105.004527,39.7522281,union-station
theft-from-motor-vehicle,-105.0484324,39.7064627,westwood
drug-alcohol,-104.7949612,39.7851074,gateway-green-valley-ranch
larceny,-104.9973575,39.7397397,civic-center
larceny,-104.9775385,39.7480841,five-points
theft-from-motor-vehicle,-104.9887991,39.7635344,five-points
all-other-crimes,-104.9695692,39.7611735,whittier
larceny,-104.7702923,39.7870792,gateway-green-valley-ranch
public-disorder,-104.886135,39.7441069,east-colfax
larceny,-104.9813524,39.7228774,speer
all-other-crimes,-105.0041062,39.7604346,highland
drug-alcohol,-104.6738123,39.8492917,dia
drug-alcohol,-104.9922447,39.7479947,cbd
all-other-crimes,-105.0192991,39.7333141,sun-valley
all-other-crimes,-104.8908025,39.7598753,stapleton
all-other-crimes,-104.9853537,39.7521952,five-points
larceny,-104.9874529,39.720944,baker
other-crimes-against-persons,-104.9207741,39.7615502,north-park-hill
auto-theft,-104.8710856,39.7095602,windsor
auto-theft,-104.9984026,39.72288,baker
all-other-crimes,-105.0342154,39.628827,fort-logan
all-other-crimes,-104.9696835,39.7432365,city-park-west
aggravated-assault,-104.8107121,39.776597,montbello
all-other-crimes,-104.9499144,39.7618959,skyland
larceny,-104.9942563,39.7373298,civic-center
all-other-crimes,-104.9928228,39.6911835,overland
burglary,-105.0218964,39.7492308,jefferson-park
larceny,-105.0244053,39.7568535,jefferson-park
theft-from-motor-vehicle,-104.8681814,39.6531332,kennedy
other-crimes-against-persons,-105.0232721,39.763443,highland
other-crimes-against-persons,-104.8259803,39.7857036,montbello
theft-from-motor-vehicle,-105.0100974,39.7129089,valverde
drug-alcohol,-104.9753898,39.738661,capitol-hill
burglary,-104.9644778,39.7529559,whittier
theft-from-motor-vehicle,-104.8933894,39.7281065,lowry-field
theft-from-motor-vehicle,-104.9010606,39.7374167,east-colfax
white-collar-crime,-104.7112189,39.8373592,dia
theft-from-motor-vehicle,-104.9037335,39.764312,northeast-park-hill
larceny,-104.7358431,39.7900314,gateway-green-valley-ranch
drug-alcohol,-105.0255063,39.6940296,mar-lee
auto-theft,-104.9716118,39.7081934,washington-park
larceny,-104.9926055,39.7453197,cbd
other-crimes-against-persons,-104.6738123,39.8492917,dia
aggravated-assault,-104.8781253,39.7237826,lowry-field
robbery,-104.8869035,39.7404048,east-colfax
all-other-crimes,-104.9980329,39.7477203,union-station
drug-alcohol,-104.9807994,39.7399561,capitol-hill
all-other-crimes,-104.9993241,39.7686089,highland
other-crimes-against-persons,-104.9864733,39.7513189,five-points
all-other-crimes,-104.891694,39.7387029,east-colfax
larceny,-104.897946,39.7696879,stapleton
other-crimes-against-persons,-104.9640779,39.7433896,city-park-west
larceny,-104.9937662,39.7185253,baker
drug-alcohol,-104.9890576,39.7519835,five-points
public-disorder,-104.9901842,39.7149245,baker
public-disorder,-104.6672704,39.8507225,dia
theft-from-motor-vehicle,-105.0507825,39.7307729,villa-park
robbery,-104.9816204,39.7433858,north-capitol-hill
public-disorder,-104.9009074,39.6879097,indian-creek
larceny,-104.9410413,39.696077,cory-merrill
larceny,-105.0160408,39.7556664,jefferson-park
larceny,-104.9867669,39.7413357,north-capitol-hill
theft-from-motor-vehicle,-104.8955509,39.7957884,stapleton
burglary,-104.9138471,39.7127817,hilltop
aggravated-assault,-104.9862324,39.7225447,speer
larceny,-105.0247901,39.7877279,chaffee-park
public-disorder,-104.9772302,39.7064313,washington-park-west
drug-alcohol,-104.9759811,39.788973,globeville
public-disorder,-105.0491673,39.7292733,villa-park
drug-alcohol,-105.0349377,39.7481767,sloan-lake
theft-from-motor-vehicle,-104.9039931,39.7701881,northeast-park-hill
robbery,-104.8850263,39.7330623,east-colfax
all-other-crimes,-104.9889162,39.7547968,five-points
burglary,-104.9647819,39.6623293,university
drug-alcohol,-104.9856914,39.7541513,five-points
theft-from-motor-vehicle,-104.9987446,39.6954175,ruby-hill
public-disorder,-104.8619644,39.6584037,kennedy
drug-alcohol,-104.9124372,39.7419214,south-park-hill
drug-alcohol,-104.8900733,39.7394275,east-colfax
drug-alcohol,-104.9886405,39.7545595,five-points
public-disorder,-104.9741048,39.7521181,five-points
burglary,-105.0562598,39.6523686,fort-logan
all-other-crimes,-104.9923126,39.737154,civic-center
all-other-crimes,-104.9284894,39.6685963,university-hills
all-other-crimes,-104.6738123,39.8492917,dia
burglary,-104.7651716,39.8030412,dia
sexual-assault,,,city-park-west
all-other-crimes,-104.947835,39.7689332,clayton
theft-from-motor-vehicle,-105.0335459,39.718418,barnum
drug-alcohol,-104.9886405,39.7545595,five-points
drug-alcohol,-104.9810039,39.7392295,capitol-hill
drug-alcohol,-104.988909,39.7435906,cbd
other-crimes-against-persons,-104.9197853,39.7366101,montclair
other-crimes-against-persons,-104.9800758,39.7603364,five-points
public-disorder,-104.8919542,39.6844897,indian-creek
larceny,-104.9534297,39.7421629,city-park
sexual-assault,,,southmoor-park
theft-from-motor-vehicle,-104.7523351,39.7745414,gateway-green-valley-ranch
burglary,-104.9528468,39.7384842,congress-park
all-other-crimes,-104.9031289,39.7200111,lowry-field
drug-alcohol,-105.048334,39.7029785,westwood
public-disorder,-104.9880559,39.7547354,five-points
other-crimes-against-persons,-104.9968055,39.746304,cbd
larceny,-104.9164381,39.6521281,hampden-south
auto-theft,-104.912213,39.7720578,northeast-park-hill
public-disorder,-104.9789134,39.7367907,capitol-hill
public-disorder,-104.8880668,39.7591034,stapleton
robbery,-105.0158461,39.7910708,chaffee-park
other-crimes-against-persons,-104.9819762,39.7395083,capitol-hill
burglary,-104.9376574,39.666016,university-hills
larceny,-104.9391229,39.6675466,university-hills
theft-from-motor-vehicle,-104.9132266,39.6994144,washington-virginia-vale
other-crimes-against-persons,-104.8475122,39.7707452,stapleton
all-other-crimes,-104.9883762,39.7551953,five-points
sexual-assault,,,hale
drug-alcohol,-104.9890576,39.7519835,five-points
auto-theft,-104.8619644,39.6584037,kennedy
auto-theft,-105.0143563,39.7754911,sunnyside
aggravated-assault,-104.9073281,39.6778367,goldsmith
auto-theft,-104.7578156,39.7700272,gateway-green-valley-ranch
all-other-crimes,-104.8950261,39.7836133,stapleton
auto-theft,-104.9932651,39.7539481,five-points
all-other-crimes,-104.9923126,39.737154,civic-center
all-other-crimes,-104.9348971,39.6779587,university-hills
other-crimes-against-persons,-105.0334358,39.7584984,sloan-lake
theft-from-motor-vehicle,-104.960672,39.7354127,cheesman-park
theft-from-motor-vehicle,-104.8991903,39.7220555,lowry-field
robbery,-104.9937099,39.7504608,cbd
theft-from-motor-vehicle,-105.0193409,39.7676849,highland
theft-from-motor-vehicle,-104.9687784,39.7528765,whittier
public-disorder,-104.8831151,39.7971459,stapleton
white-collar-crime,-104.9743819,39.7217868,speer
larceny,-104.9491521,39.7647556,clayton
drug-alcohol,-105.0251573,39.7293216,villa-park
public-disorder,-104.9878605,39.7425291,cbd
white-collar-crime,-104.9811161,39.7687689,five-points
aggravated-assault,-105.0082697,39.7023566,athmar-park
all-other-crimes,-104.9947155,39.7397366,civic-center
all-other-crimes,-104.9879799,39.6745478,overland
all-other-crimes,-104.9878605,39.7425291,cbd
all-other-crimes,-104.8651721,39.7679757,stapleton
larceny,-104.8950261,39.7836133,stapleton
burglary,-104.9420653,39.7317818,congress-park
public-disorder,-104.9801662,39.7327881,capitol-hill
drug-alcohol,-105.0160408,39.7556664,jefferson-park
robbery,-105.0271053,39.7784309,berkeley
drug-alcohol,-104.9935737,39.7397729,civic-center
burglary,-105.0193409,39.7676849,highland
robbery,-104.969626,39.6784252,university
larceny,-104.9939225,39.7461434,cbd
auto-theft,-104.7008155,39.8318947,dia
larceny,-105.0243794,39.7554368,jefferson-park
larceny,-104.9668728,39.7396797,cheesman-park
burglary,-104.9663271,39.744572,city-park-west
drug-alcohol,-105.0064004,39.6962762,ruby-hill
drug-alcohol,-104.8850263,39.7330623,east-colfax
all-other-crimes,-104.9035101,39.6956593,washington-virginia-vale
larceny,-104.9944963,39.747944,cbd
larceny,-104.9173487,39.7375644,montclair
drug-alcohol,-104.9809944,39.7385898,capitol-hill
auto-theft,-104.9599822,39.7880607,elyria-swansea
burglary,-105.0064004,39.6962762,ruby-hill
burglary,-104.9791712,39.7480337,five-points
auto-theft,-104.9688058,39.7436306,city-park-west
larceny,-104.9979493,39.7375378,lincoln-park
theft-from-motor-vehicle,-104.9601408,39.7360527,cheesman-park
larceny,-104.9939225,39.7461434,cbd
drug-alcohol,-104.9798149,39.7408439,north-capitol-hill
drug-alcohol,-104.8866399,39.7404556,east-colfax
other-crimes-against-persons,-104.8008241,39.7891532,gateway-green-valley-ranch
auto-theft,-105.0290851,39.7474643,sloan-lake
larceny,-104.780833,39.7946386,gateway-green-valley-ranch
sexual-assault,,,five-points
public-disorder,-104.9173505,39.7005357,washington-virginia-vale
drug-alcohol,-104.9798149,39.7408439,north-capitol-hill
theft-from-motor-vehicle,-104.9223399,39.6893594,virginia-village
other-crimes-against-persons,-104.9698283,39.7791231,elyria-swansea
auto-theft,-104.9890933,39.7417219,cbd
aggravated-assault,-104.9937556,39.696357,ruby-hill
drug-alcohol,-104.9856914,39.7541513,five-points
drug-alcohol,-105.0019239,39.7381614,lincoln-park
public-disorder,-105.0217242,39.7640461,highland
theft-from-motor-vehicle,-104.9098919,39.6982831,washington-virginia-vale
public-disorder,-104.9386568,39.6862978,virginia-village
theft-from-motor-vehicle,-104.9871379,39.6983735,washington-park-west
all-other-crimes,-105.0541163,39.6756024,harvey-park
drug-alcohol,-104.9924838,39.6948141,overland
public-disorder,-104.9886405,39.7545595,five-points
larceny,-105.0322284,39.7907225,regis
larceny,-104.9512928,39.7162155,cherry-creek
all-other-crimes,-105.0385491,39.7111682,westwood
larceny,-104.9590802,39.7836779,elyria-swansea
theft-from-motor-vehicle,-104.9764801,39.7650396,five-points
larceny,-104.9924357,39.7452009,cbd
drug-alcohol,-105.0349377,39.7481767,sloan-lake
public-disorder,-104.9105986,39.7152691,lowry-field
public-disorder,-104.9780848,39.7129085,speer
all-other-crimes,-104.9879392,39.7556271,five-points
larceny,-104.9611286,39.7329084,cheesman-park
drug-alcohol,-104.9904596,39.753354,five-points
burglary,-104.9445569,39.6645361,wellshire
larceny,-105.0429801,39.6906562,mar-lee
other-crimes-against-persons,-104.9368366,39.7825085,northeast-park-hill
auto-theft,-105.03212,39.7238123,barnum
all-other-crimes,-104.6738123,39.8492917,dia
drug-alcohol,-104.9873156,39.7392434,capitol-hill
aggravated-assault,-104.940689,39.7304795,hale
public-disorder,-104.9403279,39.719137,hilltop
drug-alcohol,-104.8098008,39.7741182,gateway-green-valley-ranch
drug-alcohol,-104.8098008,39.7741182,gateway-green-valley-ranch
other-crimes-against-persons,-104.8948883,39.6318323,hampden-south
white-collar-crime,-105.0064912,39.7606807,highland
auto-theft,-104.8885395,39.7330394,east-colfax
larceny,-105.0398961,39.6992699,westwood
all-other-crimes,-104.8831151,39.7971459,stapleton
larceny,-104.8106634,39.7746833,montbello
auto-theft,-104.9603796,39.788672,elyria-swansea
sexual-assault,,,lincoln-park
public-disorder,-105.0277473,39.7000288,westwood
larceny,-104.8996236,39.7686231,stapleton
theft-from-motor-vehicle,-104.8867478,39.7569964,stapleton
public-disorder,-105.034952,39.7899921,regis
larceny,-104.9781748,39.7820483,globeville
public-disorder,-105.0552208,39.6504237,fort-logan
burglary,-104.9878258,39.6859293,overland
public-disorder,-104.9794732,39.753833,five-points
all-other-crimes,-105.0531835,39.6753546,harvey-park
all-other-crimes,-104.9978785,39.7320332,lincoln-park
all-other-crimes,-104.991655,39.7400666,civic-center
larceny,-104.9509431,39.7895151,elyria-swansea
other-crimes-against-persons,-104.9978785,39.7320332,lincoln-park
auto-theft,-104.9365021,39.7648166,northeast-park-hill
auto-theft,-104.9202289,39.735429,montclair
all-other-crimes,-105.0458461,39.6865191,mar-lee
other-crimes-against-persons,-104.927669,39.6620392,university-hills
theft-from-motor-vehicle,-104.9762791,39.7386156,capitol-hill
drug-alcohol,-105.0311475,39.7379328,west-colfax
theft-from-motor-vehicle,-105.0528704,39.696064,mar-lee
public-disorder,-104.8744872,39.6979958,windsor
all-other-crimes,-104.9923126,39.737154,civic-center
public-disorder,-104.9999509,39.7530543,union-station
larceny,-104.9869622,39.7428327,north-capitol-hill
auto-theft,-104.9272928,39.7490884,south-park-hill
all-other-crimes,-104.8651721,39.7679757,stapleton
theft-from-motor-vehicle,-105.0141517,39.7629253,highland
theft-from-motor-vehicle,-105.0298532,39.7379276,west-colfax
all-other-crimes,-104.9920294,39.7350087,civic-center
other-crimes-against-persons,-104.9999509,39.7530543,union-station
auto-theft,-104.9285984,39.7250379,hilltop
white-collar-crime,-104.9401747,39.6741926,university-hills
theft-from-motor-vehicle,-104.9383455,39.6581483,university-hills
all-other-crimes,-104.8089592,39.7746815,gateway-green-valley-ranch
auto-theft,-104.9060758,39.7582485,north-park-hill
public-disorder,-105.0255803,39.7377513,west-colfax
larceny,-104.9772658,39.7317101,capitol-hill
sexual-assault,,,sun-valley
larceny,-105.0083096,39.7372439,lincoln-park
theft-from-motor-vehicle,-104.9275964,39.7620036,north-park-hill
burglary,-104.9946682,39.7517305,union-station
larceny,-104.845455,39.7826536,montbello
larceny,-104.9420703,39.6886778,cory-merrill
theft-from-motor-vehicle,-105.0296068,39.7741392,berkeley
white-collar-crime,-105.0435949,39.7239781,barnum-west
burglary,-104.9638489,39.7365967,cheesman-park
white-collar-crime,-104.9902615,39.7404861,cbd
other-crimes-against-persons,-105.0270996,39.658495,harvey-park-south
auto-theft,-104.8877276,39.7071058,windsor
theft-from-motor-vehicle,-104.9908793,39.7832377,globeville
larceny,-104.6740448,39.851926,dia
drug-alcohol,-104.9348971,39.6779587,university-hills
larceny,-104.9391229,39.6675466,university-hills
auto-theft,-104.9149866,39.6541387,hampden
aggravated-assault,-105.0051934,39.7626162,highland
larceny,-104.8912855,39.7837203,stapleton
white-collar-crime,-104.7145162,39.8370545,dia
